artist;title;album;text;url;metadata
Rockwasser;Leinen los, Feuer frei!;Hier heute jetzt;"[Strophe 1]
Niemand da der für dich spricht
Der dir sagt was geht was nicht
Und deine Fehler auf sich nimmt
Schärfst die Sinne, Land in Sicht
Tritt aus dem Schatten in das Licht
Und schalt mal ein paar Gänge hoch
Auch wenn es nicht sofort in Formen schwimmt
Folge deiner Richtung - sieh das was kommt und nimm

[Refrain]
Leinen los und Feuer frei! Eine neue Zeit beginnt
Blick nach vorn, kein Weg zurück! Und setzt die Segel in den Wind
Leinen los und Feuer frei! Du wirst sehn was alles geht
Deine Wahl und deine Richtung! Und nur du bestimmst den Weg

[Strophe 2]
Niemand sagt dir was du musst
Ohne Rücksicht auf Verlust
Das ist der Preis den man bezahlt
Das was zählt ist jetzt und hier
Lass den Ballast hinter dir
Und halte fest an deinem Ziel
Und der Wind trägt dich davon
Du kannst so viel erreichen, du kannst noch so weit kommen

[Refrain]
Leinen los und Feuer frei! Eine neue Zeit beginnt
Blick nach vorn, kein Weg zurück! Und setzt die Segel in den Wind
Leinen los und Feuer frei! Du wirst seh'n was alles geht
Deine Wahl und deine Richtung! Und nur du bestimmst den Weg
Leinen los und Feuer frei! Eine neue Zeit beginnt
Blick nach vorn, kein Weg zurück! Und setzt die Segel in den Wind
Leinen los und Feuer frei! Du wirst seh’n was alles geht
Deine Wahl und deine Richtung! Und nur du bestimmst den Weg";https://genius.com/Rockwasser-leinen-los-feuer-frei-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
Rockwasser;Noch einmal;Hier heute jetzt;"[Strophe 1]
Mein ganzes Leben zieht vorbei
Ich schließ die Augen fühl mich frei
Ich hör die Stimmen, seh die Farben
Aus den wunderbaren Jahren
Und für keinen Preis der Welt
Geb' ich sie jemals wieder her
Ich lehne mich entspannt zurück
Fühl den Kummer und das Glück

[Refrain]
Ich will den Tag noch einmal leben, will die Sonne nochmal sehen
Will den Regen und den Wind noch einmal spür'n
Ich will die Liebe nochmal geben, will den Hass noch mal erleben
Will die Leiden und den Schmerz noch einmal fühl'n

[Strophe 2]
Ich wisch den Schweiß von meiner Stirn
Will das alles nicht verlier'n
Halte fest an diesem Tag
Ich spür' mein Herz noch Schlag für Schlag
Und mit jedem Atemzug
Fühle ich ein bisschen mehr
Ich bin lange noch nicht tot
Gib mein Leben wieder her

[Refrain]
Ich will den Tag noch einmal leben, will die Sonne nochmal sehen
Will den Regen und den Wind noch einmal spür'n
Ich will die Liebe nochmal geben, will den Hass noch mal erleben
Will die Leiden und den Schmerz noch einmal fühl'n
Ich will den Tag noch einmal leben, will die Sonne nochmal sehen
Will den Regen und den Wind noch einmal spür'n
Ich will die Liebe nochmal geben, will den Hass noch mal erleben
Will die Leiden und den Schmerz noch einmal fühl'n";https://genius.com/Rockwasser-noch-einmal-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
Rockwasser;Zusammen siegen und verlier’n;Hier heute jetzt;"[Strophe 1]
Warst du nicht immer der, den das alles hier nicht juckt
Dir liegt die Welt dir Füßen, egal wo hin du spuckst
Der Tag ist eine Qual, macht die Nacht zum besten Freund
All die Dinge die passieren, könn'n für dich nicht besser sein
Doch jetzt stehst du hier im Regen mit dem Rücken an der Wand
Den Blick aufm Boden und nichts in der Hand
Ganz egal was auch passiert, du kannst immer auf uns zähl'n
Also reich uns deine Hände um gemeinsam aufzustehen

[Refrain]
Egal was kommt, was auch passiert - zusammen siegen und verlier'n
Egal wie hart der Wind auch weht - wir werden den Weg zusammen gehen
Egal was kommt, was auch passiert - wir werden fest zusammen steh'n
Wohin die Zeiten uns auch führ'n - zusammen siegen und verlier'n

[Strophe 2]
Auch wenn nicht jede Chance im Leben dich ein zweites Mal besucht
Und nicht jeder deiner Schritte einen Weltrekord verbucht
Hast du vieles schon erreicht und so vieles schon gesehen
Da würden andere erstmal feiern und zufrieden wieder gehen
Doch du trittst dir in den Arsch, willst auch weiter vorne sein
Wo das Licht am hellsten scheint und der Whisky fließt statt Wein
Aber niemals musst du diesen langen Weg alleine gehen
Denn wir sind immer da, um zusammen aufzustehen

[Refrain]
Egal was kommt, was auch passiert - zusammen siegen und verlier'n
Egal wie hart der Wind auch weht - wir werden den Weg zusammen gehen
Egal was kommt, was auch passiert - wir werden fest zusammen steh'n
Wohin die Zeiten uns auch führ'n - zusammen siegen und verlier'n

[Bridge]
Zusammen werden wir es schaffen, jedes Unheil überstehen
Die Segel im Wind, jeden Weg zusammen gehen
Halten die Köpfe hoch, bieten jedem die Stirn
Einer für alle, zusammen siegen und verlier'n

[Refrain]
Egal was kommt, was auch passiert - zusammen siegen und verlier'n
Egal wie hart der Wind auch weht - wir werden den Weg zusammen gehen
Egal was kommt, was auch passiert  wir werden fest zusammen steh'n
Wohin die Zeiten uns auch führ'n - zusammen siegen und verlier'n";https://genius.com/Rockwasser-zusammen-siegen-und-verliern-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
Rockwasser;Durchs Feuer;Hier heute jetzt;"[Strophe 1]
Ist es der Dreck der dich umgibt, an einem Tag der nicht enden will
Dieses Gefühl, es lässt dir keine Ruh'
Ist es wie ein Film ohne Happy End, wie ein Lachen im falschen Moment
Bist du an dem Punkt, wo es nicht weiter geht
Es ist mir egal wie weit es ist, es ist mir egal wo du auch bist
Und wenn es nur noch Schatten gibt dann ruf nach mir

[Refrain]
Dann geh ich durchs Feuer, dann geh ich den Weg den niemand geht
Steig über Berge, geh' durch die Hölle, ist mir alles egal
Dann geh ich durchs Feuer, dann bring ich dir alles was du brauchst
Es gibt keine Grenzen, es gibt keine Mauern, ich bin für dich da

[Strophe 2]
Egal ob Schluchten oder Stürme, kein Weg ist mir zu weit
Jeder Regen, jedes Unheil, ich nehm' alles in Kauf
Geh durch die Tiefen unsrer Meere, geh die steilsten Klippen rauf
Ich werde dich finden, in den schlimmsten Stunden bin ich für dich da

[Refrain]
Dann geh ich durchs Feuer, dann geh ich den Weg den niemand geht
Steig über Berge, geh' durch die Hölle, ist mir alles egal
Dann geh ich durchs Feuer, dann bring ich dir alles was du brauchst
Es gibt keine Grenzen, es gibt keine Mauern, ich bin für dich da

[Bridge]
Wenn du nicht mehr daran glaubst, dann bin ich da
Wie viele Stunden uns auch trennen, ich bin dir nah

[Refrain]
Dann geh ich durchs Feuer, dann geh ich den Weg den niemand geht
Steig über Berge, geh' durch die Hölle, ist mir alles egal
Dann geh ich durchs Feuer, dann bring ich dir alles was du brauchst
Es gibt keine Grenzen, es gibt keine Mauern, ich bin für dich da";https://genius.com/Rockwasser-durchs-feuer-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
Rockwasser;Helden;Hier heute jetzt;"[Strophe 1]
Ein Taugenichts wer Böses denkt, wie schnell wird man doch abgelenkt
Vom Alltag und der Glotze, die meine Blicke fängt
Und jedes Mal ein neuer Star - kaum gesucht schon ist er da
Die Vorzüge kurz angeschnitten zwischen Gags und noch mehr Titten
Und jedes Mal, frage ich mich was er kann

[Refrain]
Sag mir wo sind die wahren Helden, sag mir wo sie sind
Kein Ruhm, kein Glanz, kein Glamour, einfach echt und ungeschminkt
Die jeden Tag die Welt verbessern ohne Rampenlicht
Sag mir wo sind die wahren Helden, ich seh' sie einfach nicht

[Strophe 2]
Ein Klappspaten der mich angrinst, die beste Sendezeit einnimmt
Das ist was die Leute wollen - ich frag mich ob das stimmt
Die einen zieh'n ins Nirgendwo, die andern tauschen Frauen
Der Nächste kämpft im Dschungel um den Hoden zu verdauen
Und jedes Mal, schlage ich innerlich zu

[Refrain]
Sag mir wo sind die wahren Helden, sag mir wo sie sind
Kein Ruhm, kein Glanz, kein Glamour, einfach echt und ungeschminkt
Die jeden Tag die Welt verbessern ohne Rampenlicht
Sag mir wo sind die wahren Helden, ich seh' sie einfach nicht
Sag mir wo sind die wahren Helden, sag mir wo sie sind
Kein Ruhm, kein Glanz, kein Glamour, einfach echt und ungeschminkt
Die jeden Tag die Welt verbessern ohne Rampenlicht
Sag mir wo sind die wahren Helden, ich seh' sie einfach nicht";https://genius.com/Rockwasser-helden-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
Rockwasser;Niemals enden;Hier heute jetzt;"[Strophe 1]
Ein Samstagabend, so feucht und fröhlich angefangen
So ungezwungen und unbeschwert
Diese Momente, die sich in mein'm Hirn verfangen
Sind am Ende so viel wert
Der Wirt schenkt ein, die Mädels tanzen, dieser Beat und hoch die Tassen
Gläser fallen und alles klatscht Applaus
Die ganze Nacht liegt nun vor uns, wir legen gradŽ erst los
Alles geht, doch keiner geht nach Haus!

[Refrain]
Und ich sag
Ohhhh - was kann es Schöneres geben? Oohhh
Und ich sag
Ohhhh - die Nacht soll niemals enden! Oohhh

[Strophe 2]
Wen kümmert jetzt der Morgen, der uns bald schon in die Schranken weist
Wir leben jetzt und hier für den Moment
Wir trinken auf die Freundschaft, auf das Leben, diese Nacht
Wir geben Gas weil heut' die Hütte brennt

[Refrain]
Und ich sag
Ohhhh - was kann es Schöneres geben? Oohhh
Und ich sag
Ohhhh - die Nacht soll niemals enden! Oohhh

[Bridge]
Und jeder Augenblick, zeigt mir dieses Glück
Gibt mir das Gefühl und ist für uns bestimmt
Es ist noch nicht zu spät, reich mir deine Hand
Und wir tanzen, bis der neue Tag beginnt

[Refrain]
Und ich sag
Ohhhh - was kann es Schöneres geben? Oohhh
Und ich sag
Ohhhh - die Nacht soll niemals enden! Oohhh";https://genius.com/Rockwasser-niemals-enden-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
Rockwasser;Wir werden alles geben;Hier heute jetzt;"[Strophe 1]
Der Wettlauf beginnt, unsere Zeit stoppt man mit
Eine erste und letzte Mission
Die Steine im Weg und ein Ziel nicht bekannt
Nur die Frage ob es wirklich lohnt
Jetzt heißt es alles oder nichts! Denn ein Zurück gibt es hier nicht

[Refrain]
Dann heißt es alles geben - weil wir nur einmal leben
Denn es geht mehr - ja es geht immer mehr
Weil wir nur einmal leben - da musst du alles geben
Denn es geht mehr - ja es geht immer mehr

[Strophe 2]
Im Strudel des Alltags, versunken im Nichts
Holt die Freiheit uns nie wieder ein
Das Rad dreht sich schneller, nimmt Fahrt auf
Und wir wollen am Ende die Dummen nicht sein

[Refrain]
Dann heißt es alles geben - weil wir nur einmal leben
Denn es geht mehr - ja es geht immer mehr
Weil wir nur einmal leben - da musst du alles geben
Denn es geht mehr - ja es geht immer mehr
Und was uns jetzt bleibt, ist nur das bisschen Zeit
Dann heißt es alles geben - weil wir nur einmal leben
Denn es geht mehr - ja es geht immer mehr
Weil wir nur einmal leben - da musst du alles geben
Denn es geht mehr - ja es geht immer mehr";https://genius.com/Rockwasser-wir-werden-alles-geben-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
Rockwasser;Alles was bleibt;Hier heute jetzt;"[Strophe 1]
Wir sind die ganze Nacht gerannt und unsere Lieder sind verstummt
Niemand da der uns versteht und niemand da für den es lohnt
Jedes Wort ist schon zu viel, und jeder Schritt nur Quälerei
Unsre Arme werden länger und die Füße schwer wie Blei

[Refrain]
Auch wenn die Wolken sich verdichten und das Schlechte sich vereint
Wird die Sonne wieder schein'n
Alles was bleibt ist die Erinnerung, an eine dunkle Zeit
Bevor die Sonne wieder scheint

[Strophe 2]
Wir steh'n am Ende eines Tunnels und wir suchen nach dem Licht
Und die Last auf unsern Schultern wirkt dabei so lächerlich
All die Fragen ohne Antwort, all die Worte ohne Sinn
Jeder Stein auf unserm Weg führte uns genau hier hin

[Refrain]
Auch wenn die Wolken sich verdichten und das Schlechte sich vereint
Wird die Sonne wieder schein'n
Alles was bleibt ist die Erinnerung, an eine dunkle Zeit
Bevor die Sonne wieder scheint

[Bridge]
Wir spreng'n die Ketten, laufen los und fühlen uns endlich wieder frei
Unsere Träume und Erinnerung'n, sind alles was uns bleibt
Sie sind alles, Sie sind alles

[Refrain]
Auch wenn die Wolken sich verdichten und das Schlechte sich vereint
Wird die Sonne wieder schein'n
Alles was bleibt ist die Erinnerung, an eine dunkle Zeit
Bevor die Sonne wieder scheint";https://genius.com/Rockwasser-alles-was-bleibt-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
Rockwasser;Sekunden;Hier heute jetzt;"[Strophe 1]
Ich blicke durch den Raum und erkenne dich
Ich bin dir schon mal begegnet doch du siehst mich nicht
Vor langer Zeit auf einer Party du nahmst mich gar nicht richtig wahr
Ich konnte dich nicht vergessen und plötzlich stehst du da
Ich nehme all mein' Mut zusamm und geh auf dich zu

[Refrain]
Alles was ich will sind ein paar Sekunden
Die Zeit bleibt steh’n für Stunden
Alles was ich will ist ein Augenblick mit dir
Alles was ich will sind ein paar Sekunden
Die Zeit bleibt steh'n für Stunden
Alles was ich will ist ein Augenblick mit dir

[Strophe 2]
Und wenn du tanzt, tanzt der ganze Raum mit dir
Ich frage mich was machst du da mit mir
Wie eine Nacht voll Sternenlichter, wie ein Feuerwerk das brennt
Diese Leichtigkeit verkörpert in diesem einen Moment
Ich verliere die Kontrolle und geh auf dich zu

[Refrain]
Alles was ich will sind ein paar Sekunden
Die Zeit bleibt steh'n für Stunden
Alles was ich will ist ein Augenblick mit dir
Alles was ich will sind ein paar Sekunden
Die Zeit bleibt steh’n für Stunden
Alles was ich will ist ein Augenblick mit dir

[Bridge]
Alles was ich will, alles was ich will das bist du
Alles was ich will, alles was ich will

[Refrain]
Alles was ich will sind ein paar Sekunden
Die Zeit bleibt steh'n für Stunden
Alles was ich will ist ein Augenblick mit dir
Alles was ich will sind ein paar Sekunden
Die Zeit bleibt steh'n für Stunden
Alles was ich will ist ein Augenblick mit dir";https://genius.com/Rockwasser-sekunden-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
Rockwasser;Viva Barca!;Hier heute jetzt;"[Strophe 1]
In meinem Leben hab ich vieles schon geseh'n
Wie sich Leute über freigelegten Hügeln übergeben
Ich bin weltoffen und lasse mir so schnell auch nichts entgehen
In Willingen und Arenal konnt ich schon nicht mehr steh'n
Und wenn ich trink dann trink ich richtig, dann ist morgen nicht mehr wichtig
Alle Uhren bleiben steh'n, ich kann nicht mehr grade geh'n
Ich kann mit so wenig glücklich sein, doch davon bitte viel
Und trotz des trüben Blicks verfolge ich ein klares Ziel

[Refrain]
Ich will nicht heim und ich will nicht nach die Oma
Nein! Nein! Nein! Nein, ich will nach Barcelona
Täglich in den Puff, und alle trinken mit, ich sage
Si! Si! Si, Senorita ich komm mit
Viva Barca, Viva Barca

[Strophe 2]
Ja dass man mich nicht versteht dass hat nen Klaren Grund
Denn ich trinke zu viel Alkohol und das lähmt meinen Mund
Doch ich würde nicht behaupten ich hätte ein Problem
Die meisten könnten mit so vielen Promille' nicht mal steh'n
Auf die Robustheit meiner Leber bin ich wirklich ziemlich stolz
Darauf hebe ich mein Glas und stoß an auf den Erfolg
Eine Runde können wa noch, dann is aber Schluss
Dann geht's in den Süden, mit dem Reisebus

[Refrain]
Ich will nicht heim und ich will nicht nach die Oma
Nein! Nein! Nein! Nein, ich will nach Barcelona
Täglich in den Puff, und alle trinken mit, ich sage
Si! Si! Si, Senorita ich komm mit
Viva Barca, Viva Barca";https://genius.com/Rockwasser-viva-barca-lyrics;"Released June 8, 2018
Copyright ©

    
      Rookies & Kings
Phonographic Copyright ℗

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Label

    
      Rookies & Kings
Writers

    
      Matthias Bonnefeld
Bass

    
      Michael Bonnefeld
Copyright ©

    
      Rookies & Kings
Distribution

    
      Soulfood Music
Drums

    
      Alex Völker"
